subj,exp,tp,self,other,fair,resp,rt,given,gen
7,1,2,16,4,12,0,0.54038880610824,6,0
7,1,10,17,3,14,0,0.553591792075167,7,0
7,1,10,12,8,4,0,0.573874443522072,2,0
7,1,2,9,16,-7,0,0.481038600195461,-6,0
7,1,10,11,5,6,0,0.607728469865833,5,0
7,1,2,2,10,-8,0,0.602084238271345,0,0
7,1,10,17,8,9,0,0.44409303928478,2,0
7,1,2,4,15,-11,0,0.508906398052204,-5,0
7,1,2,11,2,9,0,0.307468398277706,8,0
7,1,2,9,18,-9,0,0.329474230184132,-8,0
7,1,10,3,14,-11,0,0.478221249628405,-4,0
7,1,10,3,13,-10,0,0.756465592290624,-3,0
7,1,10,9,20,-11,0,0.392417786035367,-10,0
7,1,2,20,0,20,0,0.539327992610197,10,0
7,1,10,20,7,13,0,0.816111242460465,3,0
7,1,2,9,16,-7,0,0.393550077984401,-6,0
8,1,2,6,20,-14,0,1.04930581112421,-10,0
8,1,10,11,5,6,0,1.93791998463712,5,0
8,1,10,17,3,14,0,0.975382284064835,7,0
8,1,10,5,11,-6,0,0.859156416459882,-1,0
8,1,2,10,20,-10,1,0.95638794520346,10,0
8,1,2,20,8,12,1,0.961764628264064,-2,0
8,1,10,20,3,17,0,0.605699034771533,7,0
8,1,10,10,9,1,0,1.40027843798453,1,0
8,1,2,1,20,-19,0,0.755315834314388,-10,0
8,1,2,10,12,-2,1,0.544449274872022,2,0
8,1,2,11,8,3,0,0.701949285867158,2,0
8,1,10,1,17,-16,0,0.94099394591467,-7,0
8,1,2,20,0,20,0,0.994035356787208,10,0
8,1,2,15,0,15,0,0.589671255496796,10,0
8,1,2,10,16,-6,1,0.664883602948976,6,0
8,1,10,10,20,-10,1,2.04108976435964,10,0
8,1,10,11,0,11,0,1.00191233675287,10,0
8,1,10,6,17,-11,0,2.9325722597132,-7,0
8,1,10,0,14,-14,0,0.754063303218572,-4,0
8,1,2,16,9,7,0,0.598685667115205,1,0
8,1,2,10,2,8,0,0.446643348645011,8,0
8,1,10,12,3,9,0,1.17570588209492,7,0
8,1,2,9,20,-11,0,0.515926242529531,-10,0
8,1,10,4,20,-16,0,0.713796096584701,-10,0
8,1,10,11,3,8,0,0.887847699254053,7,0
8,1,10,14,3,11,0,0.582903482158144,7,0
8,1,2,9,18,-9,1,0.850097651236865,8,0
8,1,2,12,9,3,0,0.603155850498297,1,0
8,1,10,4,13,-9,0,0.981448097489192,-3,0
8,1,2,11,4,7,0,0.67277231279877,6,0
8,1,10,6,13,-7,0,2.59266750633105,-3,0
8,1,2,11,2,9,0,1.19587834063714,8,0
8,1,2,11,3,8,0,0.654606030038849,7,0
8,1,10,17,0,17,0,0.759527593800158,10,0
8,1,10,20,5,15,1,4.47597244357894,-5,0
8,1,10,9,19,-10,1,1.82769871514029,9,0
8,1,10,5,15,-10,0,0.974296903754293,-5,0
8,1,2,11,4,7,0,0.65795784281363,6,0
8,1,2,10,5,5,0,0.611186418558646,5,0
8,1,2,11,5,6,0,0.589840239052137,5,0
8,1,2,11,1,10,0,0.661423655350518,9,0
8,1,2,8,12,-4,1,0.717625901917927,2,0
8,1,10,9,17,-8,1,1.05975200104149,7,0
8,1,2,2,12,-10,0,0.819313318257628,-2,0
8,1,10,7,11,-4,0,1.1093147698266,-1,0
8,1,2,6,12,-6,0,0.707345763090416,-2,0
8,1,2,9,18,-9,1,0.977801938075572,8,0
8,1,10,11,3,8,0,1.12512261389202,7,0
8,1,10,9,20,-11,1,1.13907127220591,10,0
8,1,10,10,17,-7,1,0.736320762327523,7,0
8,1,2,14,2,12,0,0.438142119208351,8,0
8,1,10,0,10,-10,0,0.814891154055658,0,0
8,1,2,11,3,8,0,0.777050566044636,7,0
8,1,2,4,19,-15,0,0.565118787017127,-9,0
8,1,2,3,14,-11,0,0.528854034855613,-4,0
8,1,10,0,11,-11,0,0.686605505128682,-1,0
8,1,10,9,17,-8,1,1.10946102674643,7,0
8,1,10,20,2,18,0,0.684047291935713,8,0
