subj,exp,tp,self,other,fair,resp,rt,given,gen
11,1,10,33,84,-51,0,3.17982159843086,-34,0
11,1,10,93,15,78,1,3.15244628617256,-35,0
11,1,10,30,89,-59,0,3.02967140314831,-39,0
11,1,10,49,98,-49,1,3.32025519452145,48,0
11,1,10,74,9,65,1,3.37484820104692,-41,0
11,1,10,93,42,51,1,3.36357448274612,-8,0
11,1,10,47,89,-42,1,3.32880212161217,39,0
11,1,10,93,34,59,1,3.60738385295372,-16,0
11,1,10,12,77,-65,0,3.59465601706688,-27,0
11,1,10,48,95,-47,1,3.65467291518144,45,0
11,1,10,16,60,-44,0,3.60653638134681,-10,0
11,1,10,24,74,-50,0,3.3218991868016,-24,0
11,1,10,91,19,72,1,3.50448899698131,-31,0
11,1,10,31,89,-58,0,3.59976503923099,-39,0
11,1,10,50,100,-50,1,3.57106610242045,50,0
11,1,10,73,12,61,1,3.67167696376418,-38,0
11,1,10,49,56,-7,1,3.75218346734073,6,0
11,1,10,59,46,13,1,3.66152306629374,-4,0
11,1,10,49,71,-22,1,3.57483133958704,21,0
11,1,10,52,11,41,0,3.8833256662565,39,0
11,1,1.5,93,22,71,1,0.743421006811332,-28,0
11,1,1.5,19,70,-51,0,0.581392280017099,-20,0
11,1,1.5,49,91,-42,1,0.713372786703985,41,0
11,1,1.5,15,82,-67,0,0.6005842862196,-32,0
11,1,1.5,74,7,67,1,0.563922708537575,-43,0
11,1,1.5,37,93,-56,0,0.608540695682677,-43,0
11,1,1.5,89,31,58,1,0.627904982011387,-19,0
11,1,1.5,91,4,87,1,0.758372356003747,-46,0
11,1,1.5,50,72,-22,1,0.699809942028878,22,0
11,1,1.5,49,84,-35,1,1.05899751293509,34,0
11,1,1.5,6,91,-85,0,0.546393388840443,-41,0
11,1,1.5,39,93,-54,0,0.840484730299067,-43,0
11,1,1.5,48,90,-42,1,0.70637271522537,40,0
11,1,1.5,52,11,41,0,1.10570338860271,39,0
11,1,1.5,2,50,-48,0,0.777034692451707,0,0
11,1,1.5,99,5,94,1,0.765667869573008,-45,0
11,1,1.5,57,42,15,1,0.802279595984146,-8,0
11,1,1.5,29,92,-63,0,0.845579456878113,-42,0
11,1,1.5,81,45,36,1,0.911529022787363,-5,0
11,1,1.5,47,77,-30,0,1.13481249873985,-27,0
11,1,10,36,60,-24,0,3.30588959776287,-10,0
11,1,10,76,39,37,1,3.15323584233192,-11,0
11,1,10,56,9,47,0,3.2225313082472,41,0
11,1,10,63,2,61,0,3.41711511428184,48,0
11,1,10,48,80,-32,1,3.44368400892199,30,0
11,1,10,31,85,-54,0,3.73365858843863,-35,0
11,1,10,47,92,-45,1,3.6588135030961,42,0
11,1,10,90,21,69,1,3.52422350230881,-29,0
11,1,10,48,74,-26,1,3.27483592150566,24,0
11,1,10,14,78,-64,0,3.56338204218082,-28,0
11,1,10,29,76,-47,0,3.59140871993986,-26,0
11,1,10,26,80,-54,0,3.53937095760193,-30,0
11,1,10,40,79,-39,0,3.94526550383671,-29,0
11,1,10,48,53,-5,1,3.74324506115045,3,0
11,1,10,8,74,-66,0,3.70913872765777,-24,0
11,1,10,49,78,-29,1,3.94033352699626,28,0
11,1,10,74,30,44,1,3.32966938710342,-20,0
11,1,10,19,78,-59,0,3.48830932713645,-28,0
11,1,10,48,86,-38,1,3.59161252366539,36,0
11,1,10,49,82,-33,1,3.69950386988967,32,0
11,1,1.5,49,60,-11,1,0.810054928037061,10,0
11,1,1.5,46,67,-21,0,1.11748918209196,-17,0
11,1,1.5,81,15,66,1,0.652134532452692,-35,0
11,1,1.5,96,12,84,1,0.476767291702345,-38,0
11,1,1.5,47,100,-53,1,0.749374201601313,50,0
11,1,1.5,10,98,-88,0,0.66597082601038,-48,0
11,1,1.5,94,35,59,1,0.594667746778214,-15,0
11,1,1.5,56,37,19,1,0.870655379263553,-13,0
11,1,1.5,56,33,23,1,0.679333165940989,-17,0
11,1,1.5,49,71,-22,1,0.855224578142952,21,0
11,1,1.5,0,75,-75,0,0.679129728769112,-25,0
11,1,1.5,48,83,-35,1,0.887828408991481,33,0
11,1,1.5,49,71,-22,1,0.751812515234633,21,0
11,1,1.5,99,0,99,1,0.820456982200994,-50,0
11,1,1.5,89,46,43,1,0.766391079556342,-4,0
11,1,1.5,42,77,-35,0,0.691088535490053,-27,0
11,1,1.5,49,72,-23,1,0.819048683797519,22,0
11,1,1.5,40,61,-21,0,0.95758756504074,-11,0
11,1,1.5,50,95,-45,1,0.626343830812402,45,0
11,1,1.5,24,73,-49,0,0.620244747746256,-23,0
12,1,10,53,23,30,1,2.80948331352556,-27,0
12,1,10,80,45,35,1,2.30935281861457,-5,0
12,1,10,5,83,-78,0,1.91747920511989,-33,0
12,1,10,85,15,70,1,2.66700451160432,-35,0
12,1,10,48,80,-32,1,2.6285440728243,30,0
12,1,10,30,100,-70,0,2.20795021837694,-50,0
12,1,10,53,0,53,0,2.06797024715343,50,0
12,1,10,48,100,-52,0,2.77343189850217,-50,0
12,1,10,75,0,75,0,1.9867983883305,50,0
12,1,10,0,68,-68,0,2.71036474057473,-18,0
12,1,10,48,80,-32,1,2.09444494947093,30,0
12,1,10,28,85,-57,0,2.86325380965718,-35,0
12,1,10,48,100,-52,0,2.8332850697625,-50,0
12,1,10,98,38,60,1,2.11604332138086,-12,0
12,1,10,50,100,-50,1,2.90758285325137,50,0
12,1,10,3,100,-97,0,2.65959122838103,-50,0
12,1,10,100,0,100,0,3.15767742542084,50,0
12,1,10,53,40,13,1,2.37976251394139,-10,0
12,1,10,3,100,-97,0,3.20938822819153,-50,0
12,1,10,48,60,-12,1,2.46217773991521,10,0
12,1,1.5,98,38,60,1,0.701671800925396,-12,0
12,1,1.5,28,85,-57,0,0.973769792355597,-35,0
12,1,1.5,53,40,13,1,0.787068615405587,-10,0
12,1,1.5,100,15,85,1,0.759782718669157,-35,0
12,1,1.5,85,15,70,0,0.765874924312811,35,0
12,1,1.5,53,23,30,1,0.547184169350658,-27,0
12,1,1.5,80,45,35,1,0.977917404059554,-5,0
12,1,1.5,25,55,-30,1,1.29530885501299,5,0
12,1,1.5,100,0,100,0,0.792069942341186,50,0
12,1,1.5,75,0,75,1,0.532718296715757,-50,0
12,1,1.5,50,43,7,0,0.603461193910334,7,0
12,1,1.5,30,100,-70,0,1.2075382064213,-50,0
12,1,1.5,25,55,-30,0,1.09962002525572,-5,0
12,1,1.5,50,100,-50,1,0.86758250137791,50,0
12,1,1.5,50,43,7,1,0.868975424411474,-7,0
12,1,1.5,5,83,-78,0,1.27837237672065,-33,0
12,1,1.5,48,60,-12,0,1.05572645337088,-10,0
12,1,1.5,0,68,-68,0,1.02574708330212,-18,0
12,1,1.5,100,15,85,1,1.04513107406092,-35,0
12,1,1.5,53,0,53,0,0.951880006265128,50,0
12,1,10,43,72,-29,0,1.46971052125446,-22,0
12,1,10,7,59,-52,0,2.46313519123942,-9,0
12,1,10,97,17,80,1,1.86513095675036,-33,0
12,1,10,48,80,-32,1,3.00327190296957,30,0
12,1,10,53,0,53,0,2.92729051536298,50,0
12,1,10,58,29,29,1,3.18275590564008,-21,0
12,1,10,65,41,24,1,3.26749034851673,-9,0
12,1,10,16,59,-43,0,3.63693570121541,-9,0
12,1,10,90,45,45,1,2.91968405572698,-5,0
12,1,10,50,43,7,1,2.65515843400499,-7,0
12,1,10,85,5,80,0,3.43986237919307,45,0
12,1,10,11,81,-70,0,2.61855278225266,-31,0
12,1,10,72,29,43,0,3.58212381179328,21,0
12,1,10,94,40,54,0,2.69089240915491,10,0
12,1,10,71,33,38,1,3.06764291023137,-17,0
12,1,10,48,60,-12,1,2.79704707639758,10,0
12,1,10,84,27,57,0,2.64181569722132,23,0
12,1,10,100,0,100,0,1.8686030007957,50,0
12,1,10,4,77,-73,0,3.74188035816769,-27,0
12,1,10,85,15,70,0,3.62075799939339,35,0
12,1,1.5,94,40,54,0,1.01891222971608,10,0
12,1,1.5,50,100,-50,0,1.3982891238993,-50,0
12,1,1.5,55,29,26,1,1.46699762030039,-21,0
12,1,1.5,71,48,23,1,1.47636356172734,-2,0
12,1,1.5,67,43,24,1,0.837784944393206,-7,0
12,1,1.5,92,30,62,0,0.992482980684144,20,0
12,1,1.5,24,75,-51,0,1.40530102534103,-25,0
12,1,1.5,84,30,54,NaN,NaN,0,0
12,1,1.5,28,53,-25,1,1.13677404882037,3,0
12,1,1.5,49,53,-4,0,0.591447598970262,-3,0
12,1,1.5,94,40,54,1,0.826832536928123,-10,0
12,1,1.5,55,44,11,1,0.566247421258595,-6,0
12,1,1.5,80,46,34,0,0.483665411098627,4,0
12,1,1.5,85,15,70,1,0.172337207593955,-35,0
12,1,1.5,4,77,-73,0,0.96964050855604,-27,0
12,1,1.5,79,6,73,1,0.69509903684957,-44,0
12,1,1.5,81,37,44,1,1.11189277717494,-13,0
12,1,1.5,100,0,100,0,1.0318594496639,50,0
12,1,1.5,67,2,65,0,0.890649307431886,48,0
12,1,1.5,30,95,-65,0,1.49135911167832,-45,0
12,1,10,94,40,54,0,2.44359321368393,10,0
12,1,10,48,80,-32,0,1.72641268061125,-30,0
12,1,10,47,99,-52,1,1.77368445746833,49,0
12,1,10,71,19,52,1,2.16242985898862,-31,0
12,1,10,75,45,30,1,1.62389244287624,-5,0
12,1,10,100,0,100,0,1.44142575204023,50,0
12,1,10,21,71,-50,1,2.67498706048355,21,0
12,1,10,57,26,31,1,1.51574736187467,-24,0
12,1,10,18,100,-82,0,2.91392065325635,-50,0
12,1,10,25,98,-73,0,2.84202896108036,-48,0
12,1,10,45,95,-50,0,2.35548569762614,-45,0
12,1,10,23,96,-73,0,2.9295272565796,-46,0
12,1,10,90,8,82,1,2.7290273438266,-42,0
12,1,10,20,97,-77,0,2.55900568753714,-47,0
12,1,10,50,43,7,1,2.9091916794132,-7,0
12,1,10,38,60,-22,0,3.42062024664483,-10,0
12,1,10,53,0,53,0,2.37536527574412,50,0
12,1,10,10,92,-82,0,3.38807753156289,-42,0
12,1,10,85,15,70,1,3.68092237901874,-35,0
12,1,10,83,23,60,0,2.58563287826837,27,0
12,1,1.5,50,43,7,0,0.689852848678129,7,0
12,1,1.5,68,50,18,1,1.20980903756572,0,0
12,1,1.5,70,47,23,1,1.02187622338533,-3,0
12,1,1.5,67,2,65,0,0.752604033012176,48,0
12,1,1.5,2,92,-90,NaN,NaN,0,0
12,1,1.5,32,78,-46,0,1.41338657721644,-28,0
12,1,1.5,100,48,52,1,1.02472914976534,-2,0
12,1,1.5,24,67,-43,1,0.891554707399337,17,0
12,1,1.5,75,0,75,0,1.13165102439234,50,0
12,1,1.5,10,97,-87,1,1.25838429722353,47,0
12,1,1.5,22,78,-56,0,1.17905806144699,-28,0
12,1,1.5,13,73,-60,0,1.19976972782752,-23,0
12,1,1.5,67,2,65,1,1.42718714580406,-48,0
12,1,1.5,51,35,16,NaN,NaN,0,0
12,1,1.5,2,93,-91,0,1.32466434221715,-43,0
12,1,1.5,40,80,-40,0,1.08343792473897,-30,0
12,1,1.5,51,20,31,1,1.02742298968951,-30,0
12,1,1.5,14,74,-60,0,1.46211799085722,-24,0
12,1,1.5,85,15,70,1,0.951573929778533,-35,0
12,1,1.5,47,99,-52,0,1.0849261530675,-49,0
12,1,10,20,94,-74,0,1.35701204804354,-44,0
12,1,10,11,55,-44,0,2.85721512159216,-5,0
12,1,10,71,4,67,1,3.10665208741557,-46,0
12,1,10,94,40,54,1,2.93008002708666,-10,0
12,1,10,48,87,-39,1,2.36890614483855,37,0
12,1,10,53,0,53,1,2.7096466520743,-50,0
12,1,10,72,33,39,1,2.34097583789844,-17,0
12,1,10,24,67,-43,1,2.91505441931076,17,0
12,1,10,29,95,-66,0,3.80182040383806,-45,0
12,1,10,91,40,51,1,2.7653342502017,-10,0
12,1,10,84,27,57,1,2.80203777313,-23,0
12,1,10,73,31,42,1,2.74946409117547,-19,0
12,1,10,19,91,-72,0,2.32290486042621,-41,0
12,1,10,53,11,42,1,2.85631741929683,-39,0
12,1,10,37,58,-21,0,2.42566922621336,-8,0
12,1,10,35,77,-42,0,2.59644306098926,-27,0
12,1,10,6,78,-72,0,2.15249575156486,-28,0
12,1,10,32,87,-55,0,3.02879795138142,-37,0
12,1,10,67,2,65,0,3.12761374682304,48,0
12,1,10,21,71,-50,0,2.55830702662934,-21,0
12,1,1.5,79,9,70,0,1.21130386396544,41,0
12,1,1.5,53,0,53,0,0.998636401636759,50,0
12,1,1.5,21,71,-50,0,1.17871532903519,-21,0
12,1,1.5,50,32,18,1,1.27937894692877,-18,0
12,1,1.5,11,87,-76,0,0.912121949688299,-37,0
12,1,1.5,41,63,-22,0,1.15952634750283,-13,0
12,1,1.5,0,60,-60,0,1.03685894381488,-10,0
12,1,1.5,50,43,7,1,1.02296380305779,-7,0
12,1,1.5,43,85,-42,0,1.03372120132553,-35,0
12,1,1.5,18,85,-67,0,0.915658508049091,-35,0
12,1,1.5,38,84,-46,0,0.977713230880909,-34,0
12,1,1.5,85,15,70,1,1.36650005349657,-35,0
12,1,1.5,67,2,65,1,1.05128156254068,-48,0
12,1,1.5,45,60,-15,0,1.38854965919745,-10,0
12,1,1.5,85,28,57,1,1.29669371381169,-22,0
12,1,1.5,40,54,-14,0,1.1767025552108,-4,0
12,1,1.5,16,82,-66,0,1.34942758191028,-32,0
12,1,1.5,66,34,32,1,0.994892737595364,-16,0
12,1,1.5,22,98,-76,0,1.19091916794423,-48,0
12,1,1.5,83,23,60,1,1.12300903641153,-27,0
12,1,10,80,42,38,1,3.09060304771992,-8,0
12,1,10,83,23,60,1,2.68267196370289,-27,0
12,1,10,53,0,53,0,3.47477306349901,50,0
12,1,10,25,70,-45,0,3.4356139638403,-20,0
12,1,10,12,74,-62,0,3.73368630491314,-24,0
12,1,10,66,32,34,1,3.25177634347347,-18,0
12,1,10,62,16,46,0,3.41317727218848,34,0
12,1,10,67,0,67,0,3.54467067631776,50,0
12,1,10,93,34,59,0,3.43065295834094,16,0
12,1,10,80,46,34,1,3.44950397277717,-4,0
12,1,10,89,2,87,1,3.4263066718122,-48,0
12,1,10,67,2,65,0,2.94100787513889,48,0
12,1,10,8,90,-82,1,3.32305771540268,40,0
12,1,10,4,90,-86,0,2.96190465369727,-40,0
12,1,10,28,53,-25,0,2.91938641003799,-3,0
12,1,10,24,67,-43,0,2.20605474332115,-17,0
12,1,10,87,47,40,0,3.43232739847736,3,0
12,1,10,42,71,-29,1,3.39432699090685,21,0
12,1,10,78,2,76,1,2.65455251248204,-48,0
12,1,10,67,11,56,0,3.15197633788921,39,0
12,1,1.5,12,74,-62,0,1.13711898055044,-24,0
12,1,1.5,94,40,54,1,0.854399217612809,-10,0
12,1,1.5,12,88,-76,0,1.10387723802705,-38,0
12,1,1.5,77,44,33,1,0.935229077207623,-6,0
12,1,1.5,16,66,-50,0,1.05330533313099,-16,0
12,1,1.5,85,5,80,1,1.12607346716686,-45,0
12,1,1.5,48,51,-3,0,1.39675141015323,-1,0
12,1,1.5,79,9,70,0,1.2968011155026,41,0
12,1,1.5,17,87,-70,0,1.32093900610926,-37,0
12,1,1.5,45,92,-47,0,0.894924848136725,-42,0
12,1,1.5,64,4,60,1,0.773710116598522,-46,0
12,1,1.5,24,66,-42,0,1.20238732351572,-16,0
12,1,1.5,87,47,40,1,0.821079764660681,-3,0
12,1,1.5,99,27,72,1,0.655110414809315,-23,0
12,1,1.5,9,97,-88,0,0.968578587984666,-47,0
12,1,1.5,85,15,70,1,0.701308907824568,-35,0
12,1,1.5,90,20,70,1,0.699334256059956,-30,0
12,1,1.5,28,53,-25,0,0.786070842616027,-3,0
12,1,1.5,58,2,56,1,0.550110774027416,-48,0
12,1,1.5,40,50,-10,0,0.555464730452513,0,0
13,1,10,85,15,70,0,3.18550380393754,35,0
13,1,10,98,38,60,0,1.48588263971578,12,0
13,1,10,75,0,75,0,0.990512060614492,50,0
13,1,10,3,100,-97,0,4.2896911581156,-50,0
13,1,10,100,0,100,0,3.5384918780328,50,0
13,1,10,80,45,35,0,4.1450579983466,5,0
13,1,10,25,55,-30,1,2.95166480639273,5,0
13,1,10,48,100,-52,0,3.64565750093061,-50,0
13,1,10,53,23,30,0,3.14425304104043,27,0
13,1,10,50,43,7,1,3.07085603690393,-7,0
13,1,10,100,0,100,0,2.56813380765743,50,0
13,1,10,3,100,-97,0,2.94947023472378,-50,0
13,1,10,0,68,-68,0,3.16347157998462,-18,0
13,1,10,48,80,-32,0,3.68938471717411,-30,0
13,1,10,53,23,30,0,3.76194157461578,27,0
13,1,10,50,100,-50,1,4.22391595600675,50,0
13,1,10,53,0,53,0,3.65120349547942,50,0
13,1,10,53,40,13,1,4.08501536786571,-10,0
13,1,10,48,60,-12,1,4.40577142658185,10,0
13,1,10,80,45,35,0,3.56973345869483,5,0
13,1,1.5,30,100,-70,0,0.305726156897435,-50,0
13,1,1.5,50,43,7,0,0.273717740767097,7,0
13,1,1.5,25,55,-30,0,0.547019806861499,-5,0
13,1,1.5,48,100,-52,0,0.401630441754605,-50,0
13,1,1.5,98,38,60,0,0.373684567435703,12,0
13,1,1.5,53,0,53,0,0.426795987676087,50,0
13,1,1.5,30,100,-70,0,0.366213419987616,-50,0
13,1,1.5,28,85,-57,0,0.34755901095923,-35,0
13,1,1.5,100,15,85,0,0.322203588950288,35,0
13,1,1.5,5,83,-78,0,0.401554931188002,-33,0
13,1,1.5,100,15,85,0,0.221567797309035,35,0
13,1,1.5,75,0,75,0,0.27284607024194,50,0
13,1,1.5,85,15,70,0,0.266152754944414,35,0
13,1,1.5,48,80,-32,0,0.31547691704327,-30,0
13,1,1.5,0,68,-68,0,0.26677333450607,-18,0
13,1,1.5,28,85,-57,0,0.260004508641941,-35,0
13,1,1.5,5,83,-78,0,0.25402744405983,-33,0
13,1,1.5,50,100,-50,0,0.256040936990757,-50,0
13,1,1.5,48,60,-12,0,0.226021454531292,-10,0
13,1,1.5,53,40,13,0,0.30932830418169,10,0
13,1,10,17,92,-75,0,2.37213880015042,-42,0
13,1,10,1,70,-69,0,2.68134284179905,-20,0
13,1,10,19,55,-36,0,2.38664965846147,-5,0
13,1,10,15,67,-52,0,2.31058925734033,-17,0
13,1,10,91,8,83,0,2.16660196950579,42,0
13,1,10,90,11,79,0,2.52390954127441,39,0
13,1,10,91,32,59,0,2.19517465484205,18,0
13,1,10,26,88,-62,0,2.07984252747883,-38,0
13,1,10,94,21,73,0,5.83958659797463,29,0
13,1,10,0,79,-79,0,6.72219845716609,-29,0
13,1,10,72,49,23,NaN,NaN,0,0
13,1,10,13,76,-63,0,1.19541254978321,-26,0
13,1,10,82,44,38,0,0.982672524232839,6,0
13,1,10,32,58,-26,1,1.54576178615389,8,0
13,1,10,9,86,-77,0,3.66446806287968,-36,0
13,1,10,55,46,9,1,3.00255159735934,-4,0
13,1,10,61,33,28,0,3.45445668130924,17,0
13,1,10,50,46,4,1,3.42438038264845,-4,0
13,1,10,68,39,29,0,3.61973428344754,11,0
13,1,10,97,31,66,0,4.32692923083596,19,0
13,1,1.5,80,36,44,0,0.506119838202721,14,0
13,1,1.5,91,2,89,0,0.442198310542153,48,0
13,1,1.5,19,81,-62,0,0.364886486724572,-31,0
13,1,1.5,3,52,-49,0,0.306911232930361,-2,0
13,1,1.5,61,22,39,0,0.346855223151579,28,0
13,1,1.5,16,50,-34,0,0.273526031902293,0,0
13,1,1.5,93,37,56,0,0.314836910005397,13,0
13,1,1.5,82,30,52,0,0.32282673440568,20,0
13,1,1.5,38,64,-26,0,0.266015296389014,-14,0
13,1,1.5,72,4,68,0,0.315390409792599,46,0
13,1,1.5,50,39,11,0,0.178060514754179,11,0
13,1,1.5,98,25,73,0,0.0874284070014255,25,0
13,1,1.5,68,43,25,0,0.104074088329071,7,0
13,1,1.5,28,86,-58,0,0.232060833659489,-36,0
13,1,1.5,53,45,8,0,0.659272496008271,5,0
13,1,1.5,9,72,-63,0,0.3172847719743,-22,0
13,1,1.5,80,47,33,0,0.340564753061699,3,0
13,1,1.5,22,53,-31,0,0.347275663054461,-3,0
13,1,1.5,93,23,70,0,0.289910358693305,27,0
13,1,1.5,94,21,73,0,0.314583619705445,29,0
13,1,10,15,91,-76,0,1.00866355460494,-41,0
13,1,10,35,61,-26,0,1.37917227955768,-11,0
13,1,10,97,26,71,0,2.73511992800923,24,0
13,1,10,19,77,-58,0,2.4457495065235,-27,0
13,1,10,92,46,46,0,3.37625852472047,4,0
13,1,10,96,46,50,0,3.66966069729824,4,0
13,1,10,25,85,-60,0,3.07895289570115,-35,0
13,1,10,10,59,-49,0,3.76015314715914,-9,0
13,1,10,78,34,44,0,2.67752809194826,16,0
13,1,10,7,79,-72,0,3.2867971973119,-29,0
13,1,10,76,28,48,0,3.08677373771752,22,0
13,1,10,50,71,-21,1,2.40732305876554,21,0
13,1,10,92,33,59,0,3.33140378175995,17,0
13,1,10,81,42,39,0,3.37060329643828,8,0
13,1,10,96,20,76,0,3.35919277004541,30,0
13,1,10,19,73,-54,0,2.55721739895307,-23,0
13,1,10,66,43,23,0,2.52244881501611,7,0
13,1,10,53,15,38,0,2.76175756342855,35,0
13,1,10,49,94,-45,0,2.69567775315772,-44,0
13,1,10,73,1,72,0,2.67239813862761,49,0
13,1,1.5,99,42,57,0,0.487022995899679,8,0
13,1,1.5,69,0,69,0,0.270994228572818,50,0
13,1,1.5,59,42,17,0,0.255597770605164,8,0
13,1,1.5,29,99,-70,0,0.121009715570835,-49,0
13,1,1.5,18,85,-67,0,0.199573328642145,-35,0
13,1,1.5,10,93,-83,0,0.706883008106161,-43,0
13,1,1.5,50,58,-8,0,0.378290345459391,-8,0
13,1,1.5,88,1,87,0,0.343580410506547,49,0
13,1,1.5,93,34,59,0,0.285510585224984,16,0
13,1,1.5,86,16,70,0,0.293468885798575,34,0
13,1,1.5,42,72,-30,0,0.436828629502998,-22,0
13,1,1.5,30,75,-45,0,0.295461485029591,-25,0
13,1,1.5,38,97,-59,0,0.24745802473808,-47,0
13,1,1.5,100,12,88,0,0.345463776004181,38,0
13,1,1.5,89,16,73,0,0.311440767276508,34,0
13,1,1.5,88,37,51,0,0.310713886430676,13,0
13,1,1.5,27,82,-55,0,0.230037810266367,-32,0
13,1,1.5,42,95,-53,0,0.272715942810464,-45,0
13,1,1.5,71,39,32,0,0.313330364228023,11,0
13,1,1.5,97,42,55,0,0.313305804966149,8,0
13,1,10,15,72,-57,0,2.04096851465874,-22,0
13,1,10,4,54,-50,0,2.75504445409751,-4,0
13,1,10,85,27,58,0,2.65642985306658,23,0
13,1,10,99,17,82,0,2.63375652240939,33,0
13,1,10,85,0,85,0,3.26760944908528,50,0
13,1,10,20,58,-38,0,3.30027436727869,-8,0
13,1,10,99,12,87,0,4.04352817625477,38,0
13,1,10,78,4,74,0,4.11747868017846,46,0
13,1,10,74,45,29,0,2.84408350882222,5,0
13,1,10,66,18,48,0,3.83811670781324,32,0
13,1,10,39,89,-50,0,3.79940031413753,-39,0
13,1,10,45,87,-42,0,3.23459446976813,-37,0
13,1,10,36,92,-56,0,3.74062816727564,-42,0
13,1,10,84,38,46,0,3.41053189130071,12,0
13,1,10,29,62,-33,0,3.37387151107396,-12,0
13,1,10,38,72,-34,0,3.68246816917963,-22,0
13,1,10,61,40,21,1,1.65843894732461,-10,0
13,1,10,96,28,68,0,2.77032361409692,22,0
13,1,10,65,10,55,0,4.44676560017251,40,0
13,1,10,77,47,30,0,2.91291615577939,3,0
13,1,1.5,87,26,61,0,0.431573313979243,24,0
13,1,1.5,76,32,44,0,0.330195612690659,18,0
13,1,1.5,73,31,42,0,0.320824604714289,19,0
13,1,1.5,46,61,-15,0,0.271495310829778,-11,0
13,1,1.5,50,82,-32,0,0.280072724741331,-32,0
13,1,1.5,26,82,-56,0,0.312769899876002,-32,0
13,1,1.5,25,86,-61,0,0.192020805727225,-36,0
13,1,1.5,4,100,-96,0,0.260065723517982,-50,0
13,1,1.5,58,50,8,0,0.221317439458289,0,0
13,1,1.5,89,48,41,0,0.272043678831324,2,0
13,1,1.5,75,28,47,0,0.128033297960428,22,0
13,1,1.5,57,44,13,0,0.174615253501543,6,0
13,1,1.5,80,44,36,0,0.0672230989039235,6,0
13,1,1.5,86,40,46,0,0.251904350838231,10,0
13,1,1.5,95,43,52,0,0.317173705459936,7,0
13,1,1.5,25,76,-51,0,0.307863912365065,-26,0
13,1,1.5,72,42,30,0,0.299277701105893,8,0
13,1,1.5,1,72,-71,0,0.226565057300832,-22,0
13,1,1.5,9,80,-71,0,0.285148061193468,-30,0
13,1,1.5,89,28,61,0,0.26044254324006,22,0
13,1,10,65,11,54,0,2.14176449133993,39,0
13,1,10,78,44,34,0,3.03570806735115,6,0
13,1,10,89,24,65,0,3.46958372050722,26,0
13,1,10,28,50,-22,0,3.35025869700257,0,0
13,1,10,92,22,70,0,3.62758041783854,28,0
13,1,10,21,68,-47,0,3.51810805708737,-18,0
13,1,10,20,67,-47,0,3.94876827969711,-17,0
13,1,10,8,84,-76,0,3.41006086664856,-34,0
13,1,10,49,67,-18,1,3.98131076813661,17,0
13,1,10,36,55,-19,1,4.1139157544003,5,0
13,1,10,12,53,-41,0,4.7926102280162,-3,0
13,1,10,80,2,78,0,4.11643289548192,48,0
13,1,10,83,20,63,0,4.44310187145311,30,0
13,1,10,3,99,-96,0,3.89313422003397,-49,0
13,1,10,80,21,59,0,3.9890102800673,29,0
13,1,10,40,72,-32,0,4.4969148801647,-22,0
13,1,10,30,75,-45,0,4.46488117165973,-25,0
13,1,10,56,45,11,1,4.18627357185142,-5,0
13,1,10,98,8,90,0,3.59809244179633,42,0
13,1,10,100,43,57,0,4.08211957428102,7,0
13,1,1.5,15,59,-44,0,0.606785320893323,-9,0
13,1,1.5,45,87,-42,0,0.514034518593689,-37,0
13,1,1.5,79,37,42,0,0.29733532006685,13,0
13,1,1.5,5,78,-73,0,0.289321669517449,-28,0
13,1,1.5,65,37,28,0,0.265328370162024,13,0
13,1,1.5,97,29,68,0,0.273954902597325,21,0
13,1,1.5,88,19,69,0,0.185985825273747,31,0
13,1,1.5,86,38,48,0,0.16598285616783,12,0
13,1,1.5,81,31,50,0,0.153850214161139,19,0
13,1,1.5,28,97,-69,0,0.207219689929843,-47,0
13,1,1.5,90,17,73,0,0.305247801121368,33,0
13,1,1.5,9,96,-87,0,0.240536711515233,-46,0
13,1,1.5,89,2,87,0,0.25857127409472,48,0
13,1,1.5,99,33,66,0,0.26667363123488,17,0
13,1,1.5,85,23,62,0,0.251180402441605,27,0
13,1,1.5,80,25,55,0,0.115842373523265,25,0
13,1,1.5,47,83,-36,0,0.218455369038566,-33,0
13,1,1.5,29,85,-56,0,0.24508567333578,-35,0
13,1,1.5,54,44,10,0,0.271100529856994,6,0
13,1,1.5,96,34,62,0,0.263015034301134,16,0
14,1,10,5,83,-78,0,3.85478878118192,-33,0
14,1,10,50,43,7,1,3.39246580489453,-7,0
14,1,10,0,68,-68,0,3.61310291613881,-18,0
14,1,10,85,15,70,0,3.04915481315766,35,0
14,1,10,48,60,-12,1,3.3390677377447,10,0
14,1,10,25,55,-30,0,3.64172142099051,-5,0
14,1,10,53,23,30,0,3.37235030305055,27,0
14,1,10,53,40,13,1,3.35365593940151,-10,0
14,1,10,50,100,-50,0,3.65557284478746,-50,0
14,1,10,98,38,60,0,3.69745115181104,12,0
14,1,10,80,45,35,0,3.54604989928885,5,0
14,1,10,75,0,75,0,3.6806694781535,50,0
14,1,10,0,68,-68,0,4.55405365282422,-18,0
14,1,10,100,0,100,0,4.02401785861548,50,0
14,1,10,100,15,85,0,3.70719128182827,35,0
14,1,10,75,0,75,0,3.65120496170312,50,0
14,1,10,80,45,35,0,3.81322168032966,5,0
14,1,10,28,85,-57,0,3.63316233488877,-35,0
14,1,10,48,100,-52,0,3.90776200975415,-50,0
