,accept,yesrt,nort,avert,r.accept,r.rt,time,self,other,genoffer,gen,r.gen,comp.rt,subjval,subj
86,0.2326,2.4121079105760965,3.44899583007558,3.2078157000000003,0.0,3.211,10.0,67,11,-1,0.7674,1.0,3.44899583007558,0.13095029662938146,56
87,0.8282,1.3152790388794977,4.565739813736903,1.8737081999999998,0.0,2.807,10.0,38,80,1,0.8282,0.0,4.565739813736903,0.34612847576571726,56
88,0.2705,2.6349804066543436,3.546727073337903,3.3000996000000002,0.0,2.46,10.0,95,12,-1,0.7295,1.0,3.546727073337903,0.16178113646543532,56
89,0.6023,1.0583006807238917,4.033483781745034,2.241531,0.0,1.846,10.0,9,64,1,0.6023,0.0,4.033483781745034,0.14727333645921822,56
90,0.8163658487122287,1.2532741274375854,4.374017117614577,1.8263491178259987,0.0,1.636,10.0,34,80,1,0.8163658487122287,0.0,4.374017117614577,0.32189867312023024,56
91,0.1773,2.2583260011280313,3.134726024067096,2.9793403,0.0,2.624,10.0,74,2,-1,0.8227,1.0,3.134726024067096,0.07721106119994914,56
92,0.4312,2.8048462430426713,3.8585940576652598,3.4042179999999997,0.0,2.756,10.0,97,27,-1,0.5688,1.0,3.8585940576652598,0.263152540748591,56
93,0.3208,2.710874376558604,3.637829946996467,3.3404626000000004,0.0,2.498,10.0,86,17,-1,0.6792,1.0,3.637829946996467,0.18722101077635014,56
94,0.4103,2.736469656349013,3.87690062743768,3.4089818,1.0,1.723,10.0,50,31,-1,0.5897,0.0,2.736469656349013,0.2491230299302067,56
95,0.5569,2.905524331118693,4.07919656962311,3.4255785000000003,1.0,3.515,10.0,77,39,-1,0.44310000000000005,0.0,2.905524331118693,0.32559040634170583,56
96,0.7498,1.2403491597759404,4.344973221422862,2.0171261,0.0,3.795,10.0,25,77,1,0.7498,0.0,4.344973221422862,0.26303366651912474,56
97,0.8879,1.258913053271765,4.673684210526315,1.6417088999999998,1.0,4.0,10.0,46,92,1,0.8879,1.0,1.258913053271765,0.41197988365172983,56
98,0.2437,2.5395272876487485,3.4572808409361366,3.2336243,0.0,2.468,10.0,86,10,-1,0.7563,1.0,3.4572808409361366,0.14072061967158034,56
99,0.6727,2.8731226401070313,4.165369080354415,3.2960749,0.0,5.949,10.0,94,48,-1,0.32730000000000004,1.0,4.165369080354415,0.4000621504749268,56
100,0.1812,0.9963526490066226,1.094817293600391,1.0769755,0.0,1.007,1.5,95,36,-1,0.8188,1.0,1.094817293600391,-0.35358672019395854,56
101,0.1896,1.1541518987341772,1.0444923494570582,1.0652838,0.0,0.988,1.5,37,89,1,0.1896,0.0,1.0444923494570582,-0.02666473913522216,56
102,0.3105,1.144605152979066,1.1053991298042058,1.1175726,1.0,1.305,1.5,43,81,1,0.3105,1.0,1.144605152979066,0.11893239832582292,56
103,0.1351,1.1774300518134715,1.0093442016418082,1.0320525999999999,0.0,0.929,1.5,31,91,1,0.1351,0.0,1.0093442016418082,-0.1321624848791345,56
104,0.0396,1.159909090909091,0.8937094960433153,0.904251,0.0,0.745,1.5,1,63,1,0.0396,0.0,0.8937094960433153,-0.40568839939019097,56
105,0.2252,0.9988468028419184,1.1157927207021168,1.0894565,0.0,1.112,1.5,78,30,-1,0.7747999999999999,1.0,1.1157927207021168,-0.28149049726207676,56
106,0.1066,1.1687570356472796,0.9850933512424447,1.0046719,0.0,1.009,1.5,12,56,1,0.1066,0.0,0.9850933512424447,-0.18999842568350012,56
107,0.3346,1.134914823670054,1.1136051998797716,1.1207354,1.0,1.293,1.5,46,82,1,0.3346,1.0,1.134914823670054,0.15831480729206826,56
108,0.4373,1.1142632060370457,1.150215390083526,1.1344935,1.0,1.43,1.5,46,67,1,0.4373,1.0,1.1142632060370457,0.25856328658489947,56
109,0.2852,1.1416602384291725,1.0954308897593732,1.1086155,0.0,1.018,1.5,44,87,1,0.2852,0.0,1.0954308897593732,0.09418822024839069,56
110,0.3178,1.1362649465072374,1.0956344180592203,1.1085468,0.0,1.427,1.5,34,60,1,0.3178,0.0,1.0956344180592203,0.12108334657848419,56
111,0.038,1.1513026315789474,0.8880771309771309,0.8980796999999999,0.0,0.871,1.5,7,79,1,0.038,0.0,0.8880771309771309,-0.420488828797676,56
